,viewCountLabel,vid,title,date,description,viewCount,likeCount,dislikeCount,commentCount,shibouflagCount,seizonflagCount,renaiflagCount,cluster,pca_x,pca_y
80,No,NGRyKPI_ZhE,【氷１万円】ぼったくり客引きに本当について行くとどうなるのか？【アニメ】【漫画動画】,2020-04-10T09:00:09Z,"立ちました！！！
モブ男さん！！

着いて行ったら
駄目です！

客引きの裏には…

チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.1000793409122115,0.12486085343228201,0.0813362381989833,0.1111111111111111,1.0,0.0,0.0,0,-0.283243482099182,0.023324909286776333
81,Yes,puMZ4vc9O1g,【アニメ】魔法美少女戦士　モブカ！モギカ！【漫画動画】,2020-04-12T11:00:12Z,"「フラグも、魔法もあるんだよ…！！」


チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.3448025353112034,0.359157169361251,0.4248366013071896,0.5687779910428663,1.0,0.0,0.0,0,-0.2351479906613405,-0.06699708092505809
82,No,3I7AadeY8VQ,オンラインサロンビジネスを始めた結果…【漫画動画】【アニメ】,2020-04-14T09:00:04Z,"モブ男さん！

「オンラインサロン」
にハマったんですか！？

儲かる仕事といっても
友達もいないのに…
モブ男さん


チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.08269312527795115,0.1006891068115558,0.04938271604938271,0.09724888035828536,1.0,0.0,0.0,0,-0.2862968220725282,0.02979724097433795
83,Yes,j8lPd6i5YDM,【あるある】ベタな敵キャラがやってしまいがちなこと【漫画動画】【アニメ】,2020-04-16T09:00:31Z,"モブ男さん

3分だけ待ってあげますよ...！

あれ、この台詞って…


チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.3154125343826052,0.27675589716406046,0.205519244734931,0.17615696310513967,1.0,1.0,0.0,2,0.5985965911745584,-0.50457286718172
84,Yes,Y3Zl-982nXw,【アニメ】「もしも」の世界に行ったらどうなるのか？【漫画動画】,2020-04-18T09:00:13Z,"平行世界
とても不思議な世界です！

皆さんはどんな世界に
行きたいですか？


チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.2800382339067449,0.24744235356480257,0.20987654320987653,0.199829387929196,1.0,0.0,0.0,0,-0.2653893980062594,-0.01628455521961784
85,No,kqU-snsIRt4,【犬鳴村】日本最凶の心霊スポットがヤバすぎる・・・【漫画動画】【アニメ】,2020-04-20T09:00:22Z,"ついに、行くんですね！

犬鳴村に！！！

チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.1730243014944082,0.19886032335011927,0.14161220043572983,0.24632117722328853,1.0,0.0,0.0,0,-0.26993103160438003,-0.000910981515295393
86,Yes,TB7tqKWT1xQ,【バトロワ】ゲーム初心者がトッププレイヤーを倒す意外な戦術とは？【アニメ】【漫画動画】,2020-04-22T09:00:23Z,"生き残りを賭けたサバイバル…今始まります！！

荒野行動ダウンロードURL:
https://bit.ly/2ydHMWw


チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.3042296722312892,0.2838324940365757,0.3696441539578795,0.5796545105566219,1.0,0.0,0.0,0,-0.24049052116744987,-0.054227858352560714
87,No,Xi8IEplZnk8,【こっくりさん 】絶対聞いてはいけない質問をした結果・・・【漫画動画】【アニメ】,2020-04-24T09:00:17Z,"チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.16913371311500783,0.18197720646700238,0.14887436456063907,0.12817231819151204,1.0,0.0,0.0,0,-0.27627283009263903,0.0070264751650695
88,Yes,dQl7OG62n_4,【無痛症】痛みを感じなくなった男の末路…【アニメ】【漫画動画】,2020-04-26T09:00:30Z,"何してるんですか！
モブ男さん！

麻酔無しで
手術なんて！！


チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",1.0,0.8212562947256825,0.9999999999999999,0.7654084026444871,1.0,0.0,0.0,0,-0.17262468008956774,-0.21271893786685678
89,No,-DS5faaZRdU,【リア充】モテる男になる為に実践するべき事とは・・【漫画動画】【アニメ】,2020-04-28T09:00:00Z,"趣味や価値観であなたにぴったりの人に出会える
恋活・婚活マッチングアプリ『Pairs（ペアーズ）』（提供）

▼登録無料！まずは好みのタイプを検索してみよう！
https://s.pairs.lv/3ehA5z9

※18歳未満の方はご利用いただけません。



【ペアーズはココがすごい！】
■登録＆お相手検索無料！
■会員数は国内最大級の1000万人突破！
■お家にいながらデートができる『ビデオデート』も可能に！
■毎月8,000人以上に恋人ができています！*退会された方へのアンケートから集計（2020年1月時点）

【ペアーズは安心安全！】
・匿名表示で実名は表示されません
・公的証明による本人確認で不正ユーザーを排除
・信頼のマーク「TRUSTe」取得でセキュリティ面も安心！
・24時間365日監視体制。違反報告機能を完備
・HDI-Japanのカスタマーケア最高評価「三ツ星」を獲得！
・独身の方のみ登録できます。既婚、交際中の方は登録できません
チャンネル登録、高評価よろしくお願いします！

今日のモブ男さんは
一味違います！

https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.128791015402296,0.14927113702623906,0.16848220769789396,0.14864576668799317,1.0,0.0,0.0,0,-0.2772382792493659,0.01061928424425962
90,No,4bZBdgA5nkI,【実在】復讐代行業者になるとどうなるのか？【アニメ】【漫画動画】,2020-04-30T09:01:50Z,"モブ男さん！
復讐なんてロクなことになりません！

聞いていますか！？

チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.19192273004697757,0.19273787437052745,0.16412490922294842,0.09319684367669012,1.0,0.0,0.0,0,-0.2764772434390074,0.005106106270368264
91,No,kCbpuptjJnA,【地獄】鬼軍曹のいる軍隊に入るとどうなるのか？【アニメ】【漫画動画】,2020-05-02T09:00:32Z,"立ちました！

軟弱なモブ男さん
に軍隊なんて
無理です！

どうなっても
知りませんからね！

チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.1261327376900551,0.1465147097800159,0.0813362381989833,0.13862230752825763,1.0,0.0,0.0,0,-0.2802871888492619,0.01774337146064201
92,No,QJiA1lx9yO8,勘違い男がジャ○ーズ面接に受かった方法とは…？【アニメ】【漫画動画】,2020-05-03T09:00:30Z,"立ちました！
死亡フラグです！

モブ男さんが
ジャ○ーズの面接を受けたそうです！

なんと無謀な…

チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.1792279195352459,0.16408693347468858,0.12781408859840232,0.10641927916400085,1.0,0.0,0.0,0,-0.2784172951492702,0.010273640264448531
93,Yes,yIEU4cvUW4I,魔法のメガネを手にした男の夢ある行動とは…【アニメ】【漫画動画】,2020-05-04T09:00:34Z,"モブ男さんが
どうしたんですか？

眼鏡なんて
珍しいですね

でも、
こっち見過ぎ
じゃないですか？
チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.5754430484900226,0.39639544129340054,0.38562091503267976,0.21923651098315203,1.0,0.0,0.0,0,-0.2454224423418258,-0.06747124972419624
94,Yes,dPwJpQvpamc,【アニメ】たった１人で絶対悪に立ち向かった男…【漫画動画】,2020-05-05T09:00:13Z,"モブ男さんが
いつもとは一味違います！

絶対絶命の中…
モブ男さんが取った行動とは…

チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.47853046556104395,0.3958388550225285,0.3159041394335512,0.28214971209213047,0.0,1.0,0.0,2,0.7318076848548516,-0.42378117649053476
95,Yes,FwF-JtqGUvY,【ストーリー編】第３話「天使の本音」【アニメ】【漫画動画】,2020-05-06T09:00:13Z,"立ちました！
第３話ストーリー編です！

皆さんに見て欲しいです！


チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.36020932878752326,0.35033130135170953,0.20987654320987653,0.23224568138195775,1.0,1.0,0.0,2,0.6058163651135688,-0.5178538178158654
96,Yes,BCbThun5IGs,【闇医者】無免許医師が子供を手術した結果…【アニメ】【漫画動画】,2020-05-08T09:00:08Z,"立ちました！　
死亡フラグです！

無免許で医療行為
なんて絶対に
してはいけませんよ！！

チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.28111419085894274,0.2742115027829314,0.3812636165577342,0.16656003412241416,1.0,0.0,0.0,0,-0.26112010418289494,-0.0285844942701739
97,No,T6BjYyewea8,女性脳と男性脳の考え方の違いは…？【アニメ】【漫画動画】,2020-05-10T09:00:15Z,"立ちました！　
死亡フラグです！

今日の動画は
「女性脳と男性脳」
についてです！

それぞれの性別に
違う考えた方が
あるそうです。めぅ…


チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.12629147242605673,0.16753246753246753,0.10530137981118373,0.23395180208999786,1.0,0.0,0.0,0,-0.27411069263652404,0.008929038023369251
98,No,SIBCLAnHu1o,イラっとする匂わせ投稿をした男の末路【アニメ】【漫画動画】,2020-05-12T09:00:20Z,"モブ男さん（引
何してるんですか！

これって縦読み…

チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.1992874926816673,0.205327325735489,0.18663761801016704,0.19705694177863084,1.0,0.0,0.0,0,-0.27011066488909413,-0.0040623024289717195
99,No,EvrNbw5JYOk,繰り返す日から抜け出す唯一の方法とは◯ることだった...？【アニメ】【漫画動画】,2020-05-14T10:07:00Z,"モブ男さんが
タイムリープで…

【YouTubeの不具合で表示されていなかった人もいるので再度upしました！】


チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.056800315141362544,0.07129605088788762,0.04212055192447349,0.08658562593303476,1.0,0.0,0.0,0,-0.28897387115679424,0.035520190859804845
100,No,K4DnIeHNVP0,「お前とは妥協して付き合ってる」口が悪い男が彼女に取った行動とは…【アニメ】【漫画動画】,2020-05-15T09:00:11Z,"▽『共闘ことばRPG コトダマン』ダウンロードはこちら！
https://xfl.ag/35KaLy3

▽モンストコラボ第2弾！詳しくは特設サイトをチェック！！
https://kotodaman.jp/special/monster-strike2020/
※コラボ開催期間 2020年5月8日(金)〜5月29日(金)15時59分予定

▽『共闘ことばRPG コトダマン』公式サイト
 https://kotodaman.jp/

▽『共闘ことばRPG コトダマン』公式Twitter
https://twitter.com/kotodaman_pr


チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.13061937500314164,0.1498012191889743,0.19680464778503995,0.26380891448069954,1.0,0.0,0.0,0,-0.2708417042764037,0.0018382929764692486
101,No,dWKBCKzEpco,新型ウイルスに感染するとどうなるのか？【アニメ】【漫画動画】,2020-05-16T09:00:16Z,"立ちました！
死亡フラグです！

今日の動画は
「ウイルス」
についてです！

気が抜けた時こそ
１番の危機です！

チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.20023884286610383,0.21423270606944078,0.22948438634713145,0.19791000213265086,1.0,0.0,0.0,0,-0.2684862240566487,-0.007897709226690934
102,No,OndNWUfjE5A,カルト宗教に入るとどうなるのか？【アニメ】【漫画動画】,2020-05-18T09:00:08Z,"「今、幸せですか？」

モブ男さん…
信じるのは自由
ですけど…


チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.12998681708017507,0.14579909886032336,0.09658678286129266,0.11857538920878652,1.0,0.0,0.0,0,-0.28076910420893353,0.01754200825563195
103,No,5ppZ4isPguA,彼女になった瞬間豹変！彼氏を調教する彼女とは…？【アニメ】【漫画動画】,2020-05-20T09:00:02Z,"チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.09755466493610532,0.11730718261330506,0.09077705156136529,0.108978460226061,1.0,0.0,0.0,0,-0.2834862222540823,0.023606300583937225
104,Yes,yOiVhabTJHI,５億年ボタンを押したらどうなるのか？【アニメ】【漫画動画】,2020-05-22T09:00:14Z,"１００万円を押しただけで貰えるボタン

皆さんは
押しますか？
押しませんか？

チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.6670504519839329,0.5245163000265041,0.7930283224400871,0.5579014715291107,1.0,0.0,0.0,0,-0.20997606555225862,-0.13357548057821964
105,No,Qt4qJF4ciTE,「パパラッチ」スクープを撮るために犯罪行為を繰り返す男の末路【アニメ】【漫画動画】,2020-05-24T09:00:17Z,"立ちました❗️
死亡フラグです🚩

今日の動画は
「パパラッチ」
についてです！

犯罪紛いの
行為は駄目ですよ！


チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.25135857092175407,0.2140736814206202,0.32316630355846043,0.12348048624440178,1.0,0.0,0.0,0,-0.2681954016046722,-0.014674971404848917
106,Yes,JXTlNZ0Yep8,「多重人格」昼と夜で二つの性格を持つとどうなるのか？【アニメ】【漫画動画】,2020-05-26T09:00:07Z,"立ちました！
死亡フラグです🚩

今日の動画は
「二重人格」
についてです😇

「昼」「夜」に
別の性格を持った
モブ男さんは…


チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.2637795640138829,0.24935064935064935,0.19389978213507625,0.11772232885476647,1.0,0.0,0.0,0,-0.270124890228162,-0.009184143780844933
107,Yes,mcbWG8QQ2Eo,【新キャラ】転校してきた美少女と付き合う方法【アニメ】【漫画動画】,2020-05-28T11:00:11Z,"今日は特別な日です！

チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.2749224779233052,0.32817386694937717,0.29411764705882354,0.4113883557261676,1.0,1.0,1.0,1,1.09948316546633,0.32909416881479336
108,No,W0Cz2CDyzLY,【失敗率９４％】「脱サラ」して店を始めるとどうなるのか？,2020-05-31T09:00:15Z,"立ちました！
死亡フラグです！

今日の動画は
「飲食店」についてです！

モブ男さんが
始めたそうですよ！



チャンネル登録、高評価よろしくお願いします！
https://www.youtube.com/channel/UCo_nZN5yB0rmfoPBVjYRMmw?sub_confirm=1
ツイッターもフォローしてくれると嬉しいです！
https://twitter.com/flag__chan
ファンアートなどは# フラグちゃんでツイートしてくださいね！
◆お問い合わせやお仕事の依頼はこちら
flagchan@plott.tokyo


原作：biki
https://twitter.com/biki_relic
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",0.11044392549943902,0.13270606944076332,0.12490922294843862,0.11622947323523139,1.0,0.0,0.0,0,-0.281194473805457,0.018450051127138743
